,0
184,0.717550322326
185,0.62528351209
186,0.642260941204
187,0.704111727967
188,0.631568488916
189,0.558327538248
190,0.660791179319
191,0.714724919094
192,0.520166119877
193,0.766666666667
194,0.55800819785
195,0.625160658055
196,0.664410893227
197,0.674398966819
198,0.653192739235
199,0.782125966519
200,0.629811097993
201,0.499298737728
202,0.549035466693
203,0.54099471036
204,0.810414065751
205,0.60850637093
206,0.622945704181
207,0.516214779373
208,0.645136476427
209,0.601992753623
210,0.770616160133
211,0.647339408486
212,0.707064105479
213,0.627705627706
214,0.603681690606
215,0.598629466471
216,0.671188925081
217,0.667095048533
218,0.5
219,0.627285105243
220,0.565720099898
221,0.685444320931
222,0.638627357873
223,0.813879781421
224,0.819349822275
225,0.591255694197
226,0.67297979798
227,0.503492796956
228,0.659520753102
229,0.757297132087
230,0.639184534271
231,0.600727260104
232,0.566287530679
233,0.61306022409
234,0.575822510823
235,0.665247340336
236,0.533589405981
237,0.697679324895
238,0.56603879991
239,0.532163451979
240,0.668006879454
241,0.615293865294
242,0.662814586543
243,0.655938640623
244,0.560335399198
245,0.72422752809
246,0.704501053438
247,0.682958074534
248,0.650394682177
249,0.70037840825
250,0.623076923077
251,0.592744695414
252,0.649592198582
253,0.613628898249
254,0.576957287131
255,0.5
256,0.61904489235
257,0.547014925373
258,0.587284701114
259,0.630711714207
260,0.629672102865
261,0.566957632531
262,0.617550718512
263,0.822319132282
264,0.637637291759
265,0.490853658537
266,0.558790567788
267,0.557543859649
268,0.635112616245
269,0.697903260403
270,0.709942498267
271,0.630293390894
272,0.609494274809
273,0.637049101218
274,0.634530560807
275,0.73323233052
276,0.53121516165
277,0.586963118581
278,0.578864383457
279,0.576307285546
280,0.701902515519
281,0.729509846987
282,0.667226545265
283,0.759499690874
284,0.5
285,0.591335152869
286,0.606060606061
287,0.5
288,0.662795630502
289,0.685636000557
290,0.675972222222
291,0.535265072765
292,0.498470948012
293,0.606618782824
294,0.736490868749
295,0.618942947529
296,0.620078141339
297,0.664111498258
298,0.677098385175
299,0.589377504153
300,0.566016130093
301,0.720646561401
302,0.589739756841
303,0.587886847195
304,0.519060800311
305,0.499056773266
306,0.645453303273
307,0.527230971129
308,0.727348526959
309,0.566674763177
310,0.589316734221
311,0.738989081094
312,0.712593642438
313,0.708177511842
314,0.626233518099
315,0.706280193237
316,0.566262644954
317,0.632701421801
318,0.532065060473
319,0.789362479132
320,0.613214285714
321,0.671181714565
322,0.620652173913
323,0.63125535427
324,0.546123161306
325,0.794411828658
326,0.499196141479
327,0.726352813853
328,0.827995157683
329,0.854680241807
330,0.66837485791
331,0.61389897656
332,0.559896446223
333,0.620183208419
334,0.660113636364
335,0.499189627229
336,0.570610240823
337,0.523172905526
338,0.629410371774
339,0.659200906189
340,0.66288919986
341,0.66421167485
342,0.613582887701
343,0.773222966759
344,0.71364973824
345,0.669207317073
346,0.57608363275
347,0.75410642714
348,0.58720661793
349,0.696716437632
350,0.574778576295
351,0.936666666667
352,0.615579998233
353,0.64091591462
354,0.662763645102
355,0.593371439324
356,0.609947452927
357,0.612614448765
358,0.710061919505
359,0.580295600288
360,0.5
361,0.621953867683
362,0.639889413714
363,0.614982812332
364,0.673506370095
365,0.571003401361
366,0.660847349372
367,0.562264150943
368,0.624415106952
369,0.758255194768
370,0.496557659208
371,0.700242658039
372,0.498313659359
373,0.510476190476
374,0.707279436049
375,0.642379679144
376,0.585109147609
377,0.581134736642
378,0.857142857143
379,0.673767752715
380,0.608694721521
381,0.61143789321
382,0.5
383,0.583717712177
384,0.51599684013
385,0.567204301075
386,0.51724137931
387,0.681718833766
388,0.542571117058
389,0.706452544208
390,0.649589465124
391,0.5
392,0.659108527132
393,0.633287566743
394,0.704035164621
395,0.783966033966
396,0.566125541126
397,0.608647324526
398,0.626646119361
399,0.666085271318
400,0.683975410904
401,0.6034419144
402,0.74148253742
403,0.533238636364
404,0.0
405,0.90409061783
406,0.556758530184
407,0.5
408,0.647107645275
409,0.521186281859
410,0.609233285726
411,0.638159346723
412,0.515410695022
413,0.589007417285
414,0.648306909639
415,0.827532889914
416,0.63980873537
417,0.773052396292
418,0.68915154847
419,0.572917569827
420,0.755319685993
421,0.723027395064
422,0.720653095844
423,0.686304436304
424,0.552895981087
425,0.525509084258
426,0.667937360179
427,0.64225872167
428,0.619253019385
429,0.677673886456
430,0.611992441008
431,0.634415584416
432,0.732769754608
433,0.5
434,0.57441822883
435,0.659542256657
436,0.578708842027
437,0.552777777778
438,0.520229007634
439,0.556924079505
440,0.701780700742
441,0.593280587089
442,0.564818763326
443,0.549801532355
444,0.499099099099
445,0.5
446,0.707832399389
447,0.5339078044
448,0.64068342269
449,0.63915922985
450,0.763731587561
451,0.721050454921
452,0.635964912281
453,0.732937181664
454,0.629662463882
455,0.556388642413
456,0.686590909091
457,0.695863812392
458,0.796370235935
459,0.599036069652
460,0.609202927746
461,0.729250923749
462,0.647803472271
463,0.5651735561
464,0.718867668969
465,0.677027027027
466,0.623921911422
467,0.664835164835
468,0.5
469,0.72268981834
470,0.796913514093
471,0.701174357557
472,0.61944577162
473,0.709024537107
474,0.497196261682
475,0.578450558306
476,0.547581354442
477,0.61378695209
478,0.597911926114
479,0.5
480,0.670980205356
481,0.596939190839
482,0.671808832426
483,0.544135995009
484,0.580631789594
485,0.561946102369
486,0.717946674395
487,0.545201535509
488,0.676498939657
489,0.77358974359
490,0.668158373786
491,0.49530075188
492,0.682155723844
493,0.590840840841
494,0.706353337416
495,0.5
496,0.497131931166
497,0.597043395327
498,0.5
499,0.672465121709
500,0.552717552718
501,0.598602484472
502,0.599229980888
503,0.685041267546
504,0.621111465985
505,0.715403811252
506,0.781460182943
507,0.530206435944
508,0.581342741517
509,0.823500881834
510,0.581463454875
511,0.610864745011
512,0.506093221847
513,0.66119890434
514,0.634501094776
515,0.560519980741
516,0.679695013051
517,0.609316697761
518,0.638983050847
519,0.596322791165
520,0.590801886792
521,0.604168196842
522,0.595918615984
523,0.664012631862
524,0.647683733891
525,0.675361689815
526,0.622289034525
527,0.694949494949
528,0.747917090022
529,0.670910843092
530,0.720066518847
531,0.61615913556
532,0.558777708537
533,0.731646146831
534,0.63204276002
535,0.802718483775
536,0.512817301269
537,0.658350624115
538,0.671614100186
539,0.803824691932
540,0.621261286682
541,0.665457317073
542,0.665413533835
543,0.586360073164
544,0.572385519802
545,0.814344583987
546,0.654613904614
547,0.523459383754
548,0.5
549,0.576537216828
550,0.600210084034
551,0.756020469597
552,0.617843326886
553,0.690202517789
554,0.756675347495
555,0.568374530038
556,0.526502032826
557,0.630336538462
558,0.50235892692
559,0.5
560,0.752306149733
561,0.57196969697
562,0.588105432165
563,0.707305502846
564,0.669465528147
565,0.659629539138
566,0.666856407002
567,0.68186502992
568,0.560921325052
569,0.620499704899
570,0.614539772988
571,0.66260638954
572,0.828402366864
573,0.710714285714
574,0.747963800905
575,0.675723527409
576,0.656210377646
577,0.670813869925
578,0.703262937131
579,0.677398989899
580,0.575317604356
581,0.649339830897
582,0.587143904149
583,0.538189690264
584,0.775879917184
585,0.513849908481
586,0.66877593361
587,0.559904761905
588,0.739749951035
589,0.636266797771
590,0.505702023299
591,0.514643058653
592,0.677785608018
593,0.631984873364
594,0.571050278561
595,0.576327495918
596,0.529469164715
597,0.549186128804
598,0.547868873827
599,0.702336448598
600,0.5
601,0.520732177264
602,0.701019564618
603,0.632480867044
604,0.599263384837
605,0.620324213997
606,0.64066951567
607,0.55053955054
608,0.5
609,0.715252784919
610,0.614933166249
611,0.653131033325
612,0.609646502365
613,0.647573210412
614,0.536341010715
615,0.629980748974
616,0.623908730159
617,0.608173076923
618,0.588685369812
619,0.498962655602
620,0.598145299001
621,0.672942333275
622,0.563172413793
623,0.551473526474
624,0.602359832636
625,0.687576933119
626,0.632530621582
627,0.605944490472
628,0.820344320806
629,0.53932106974
630,0.578135828136
631,0.60659585435
632,0.51976744186
633,0.639682969787
634,0.654174573055
635,0.606012658228
636,0.685701754386
637,0.5
638,0.534820252212
639,0.562373827336
640,0.679402648633
641,0.736861313869
642,0.665935388677
643,0.592532467532
644,0.701775822744
645,0.5
646,0.590242968532
647,0.588438648696
648,0.523821178006
649,0.587080774681
650,0.691883793643
651,0.644688644689
652,0.510130873541
653,0.689583333333
654,0.557059961315
655,0.606901753258
656,0.491525423729
657,0.652327447833
658,0.615966480033
659,0.53172063253
660,0.634122487522
661,0.6592670895
662,0.5
663,0.666971343874
664,0.730176734371
665,0.561767463666
666,0.576490675072
667,0.714826485513
668,0.628452671248
669,0.65119266055
670,0.730304537863
671,0.699315549316
672,0.618601190476
673,0.677708579405
674,0.600524475524
675,0.624230237527
676,0.586184148525
677,0.5
678,0.770690107583
679,0.656744280144
680,0.664438502674
681,0.707978135607
682,0.654734537493
683,0.588471301073
684,0.564785373609
685,0.562139934875
686,0.621437920718
687,0.496948356808
688,0.561500303705
689,0.516791666667
690,0.554997805574
691,0.607796107796
692,0.635870677307
693,0.575403225806
694,0.559702775731
695,0.498888888889
696,0.601827094474
697,0.600087174458
698,0.5
699,0.599427690953
700,0.526710816777
701,0.570438071226
702,0.8181273296
703,0.625994040502
704,0.570755933953
705,0.623537495821
706,0.558404558405
707,0.586770603964
708,0.554166666667
709,0.6355401505
710,0.654545454545
711,0.748104793757
712,0.633456042434
713,0.53227262469
714,0.692763157895
715,0.66872411596
716,0.817768085712
717,0.484988880652
718,0.562907224817
719,0.584714909824
720,0.654838709677
721,0.519047619048
722,0.589543269231
723,0.64851800554
724,0.597824397824
725,0.662247208258
726,0.544621749409
727,0.648274080198
728,0.747058823529
729,0.588863652495
730,0.602459016393
731,0.560406698565
732,0.496644295302
733,0.865783243836
734,0.58777997365
735,0.789199673336
736,0.5
737,0.723580704237
738,0.553356282272
739,0.645295851281
740,0.603596878181
741,0.559151785714
742,0.731538461538
743,0.656703078451
744,0.687074829932
745,0.637473012297
746,0.630733005733
747,0.695603813559
748,0.523445463812
749,0.586175115207
750,0.700943692985
751,0.598468555763
752,0.575511803311
753,0.664381566427
754,0.822567783094
755,0.635445763501
756,0.810567936736
757,0.565953992816
758,0.653076923077
759,0.580907054871
760,0.60771637122
761,0.837282398453
762,0.672057688884
763,0.5923014197
764,0.592566321464
765,0.526652298851
766,0.61195995785
767,0.614335490294
768,0.679746240602
769,0.49430523918
770,0.647960090381
771,0.578666666667
772,0.637407035176
773,0.678815963222
774,0.564185030772
775,0.547969187675
776,0.547831150844
777,0.557060755337
778,0.763846509478
779,0.663117870722
780,0.66329588015
781,0.548600707137
782,0.539434479173
783,0.75
784,0.551996932453
785,0.640983875264
786,0.713896185116
787,0.59285796171
788,0.584417677154
789,0.687714987715
790,0.4995951417
791,0.623741441804
792,0.536905412794
793,0.633501448117
794,0.608273381295
795,0.604779989523
796,0.56363107482
797,0.624198734359
798,0.582414617223
799,0.695470494418
800,0.608337989694
801,0.609047520232
802,0.681913261749
803,0.736897896879
804,0.615595061327
805,0.508928571429
806,0.632410483573
807,0.564319566689
808,0.630388314927
809,0.580780004309
810,0.562534587714
811,0.493055555556
812,0.744069664903
813,0.5
814,0.5
815,0.666046445899
816,0.731599378882
817,0.558095238095
818,0.565753424658
819,0.538161993769
820,0.717767295597
821,0.620555949389
822,0.673324189954
823,0.548627828599
824,0.598146844945
825,0.520005406867
826,0.530578652639
827,0.635864135864
828,0.528595606643
829,0.629603921739
830,0.630751031914
831,0.547933858465
832,0.615326831191
833,0.49406175772
834,0.552915523985
835,0.5
836,0.676924857437
837,0.5
838,0.556644631867
839,0.628098631574
840,0.544413057125
841,0.770785586962
842,0.594274551418
843,0.591889483066
844,0.543650239657
845,0.59272597611
846,0.541900043085
847,0.602005272077
848,0.673727314089
849,0.637862927118
850,0.5
851,0.647423387875
852,0.616138763198
853,0.862346503786
854,0.557231731876
855,0.84589745884
856,0.610894399554
857,0.627714257471
858,0.715517241379
859,0.564268461008
860,0.5
861,0.565785823276
862,0.715550967181
863,0.683771209633
864,0.653954248366
865,0.612535418792
866,0.683385992628
867,0.756772334294
868,0.785032069158
869,0.571144871413
870,0.53852776582
871,0.644430415264
872,0.60364321608
873,0.620207196168
874,0.60274566474
875,0.706340288925
876,0.633892463235
877,0.645699786325
878,0.798566729323
879,0.547913297913
880,0.612443386366
881,0.62194092827
882,0.591337691727
883,0.629070274989
884,0.551716208872
885,0.4914004914
886,0.707761578045
887,0.508023370639
888,0.682870163524
889,0.611289173789
890,0.576487935657
891,0.721011568469
892,0.611143242722
893,0.595888913186
894,0.573269899113
895,0.552611940299
896,0.686602647772
897,0.550350404313
898,0.60834045787
899,0.619411869754
900,0.600455373406
901,0.58277258567
902,0.675161875162
903,0.788009129213
904,0.625363927243
905,0.758942337342
906,0.636145572722
907,0.53321897642
908,0.622849842588
909,0.477479674797
910,0.764937728576
911,0.822972722212
912,0.605910780669
913,0.606015779093
914,0.735144679882
915,0.675256322625
916,0.886038169034
917,0.5620223398
918,0.580206515416
919,0.63014334471
920,0.695776850886
921,0.61988558637
922,0.5
923,0.588444630521
924,0.70653998779
925,0.626454750738
926,0.563920454545
927,0.556317263748
928,0.5
929,0.72363500374
930,0.551860974275
931,0.666483677353
932,0.68215976187
933,0.66031884419
934,0.737048932552
935,0.653899560287
936,0.634061569017
937,0.555299539171
938,0.772832302486
939,0.54969960229
940,0.586753352296
941,0.509118357488
942,0.613644188677
943,0.698427924327
944,0.632260596546
945,0.551758087201
946,0.62478112763
947,0.571058358061
948,0.6310656074
949,0.590517241379
950,0.61638666322
951,0.498777506112
952,0.64040242734
953,0.5
954,0.662803753308
955,0.666309012876
956,0.705665558607
957,0.611075213233
958,0.600509381835
959,0.57135665335
960,0.505081874647
961,0.538185472294
962,0.690476190476
963,0.487244897959
964,0.500256016385
965,0.615663631653
966,0.607398452611
967,0.5
968,0.626064430788
969,0.753795379538
970,0.661781747948
971,0.646257603809
972,0.773976608187
973,0.614568599717
974,0.528709394205
975,0.634291187739
976,0.543465506283
977,0.59070964247
978,0.556935817805
979,0.566764450239
980,0.597402934684
981,0.59359293013
982,0.570905501783
983,0.609031593407
984,0.64324113941
985,0.689545826514
986,0.579322638146
987,0.613769628305
988,0.624315640663
989,0.5
990,0.638888888889
991,0.694736842105
992,0.558407738095
993,0.520025839793
994,0.61653162827
995,0.780547083492
996,0.545806158046
997,0.604977147109
998,0.58196930016
999,0.630079797072
1000,0.674848165437
1001,0.551161751564
1002,0.628252310852
1003,0.653252655499
1004,0.688447347427
1005,0.823017593065
1006,0.600732600733
1007,0.550702576112
1008,0.684933737505
1009,0.616136562591
1010,0.494910941476
1011,0.608206736227
1012,0.624193304045
1013,0.523691099476
1014,0.727650572424
1015,0.5
1016,0.552302888368
1017,0.786416600628
1018,0.596578721579
1019,0.566666666667
1020,0.569761016715
1021,0.635215880397
1022,0.668976294374
1023,0.498743718593
1024,0.639621365788
1025,0.722421536238
1026,0.605127357771
1027,0.873543720394
1028,0.692962053668
1029,0.543886767291
1030,0.654808785052
1031,0.594778067885
1032,0.658552948027
1033,0.529312461633
1034,0.562385907265
1035,0.574969678593
1036,0.690437072967
1037,0.53335977437
1038,0.563263263263
1039,0.712613981763
1040,0.484042553191
1041,0.592924317062
1042,0.696082045341
1043,0.606339360807
1044,0.81496624156
1045,0.733899014199
1046,0.561195943583
1047,0.55579292174
1048,0.586527606732
1049,0.632124280655
1050,0.625996433816
1051,0.687393162393
1052,0.647984049623
1053,0.577016600421
1054,0.49064171123
1055,0.56900860872
1056,0.560004868549
1057,0.497368421053
1058,0.653278688525
1059,0.555020507762
1060,0.62522576761
1061,0.70175848117
1062,0.588826815642
1063,0.670642418517
1064,0.777589134126
1065,0.620132890365
1066,0.596269508946
1067,0.636601170569
1068,0.55564516129
1069,0.617248062016
1070,0.755716198126
1071,0.748673740053
1072,0.589882943144
1073,0.583968131945
1074,0.691067193676
1075,0.640393445071
1076,0.484848484848
1077,0.689690235492
1078,0.573648648649
1079,0.5
1080,0.561643134848
1081,0.712918430165
1082,0.657478165939
1083,0.66205763933
1084,0.819217743726
1085,0.623940561365
1086,0.593535591767
1087,0.623448866068
1088,0.489130434783
1089,0.586820613912
1090,0.66401147833
1091,0.551272937308
1092,0.602330374128
1093,0.77187141217
1094,0.574275362319
1095,0.725977891156
1096,0.487935542545
1097,0.628634727222
1098,0.490813648294
1099,0.5
1100,0.639310344828
1101,0.590956340956
1102,0.707436399217
1103,0.651726726727
1104,0.596431354634
1105,0.710619918699
1106,0.654566118465
1107,0.550420168067
1108,0.657251419154
1109,0.603630255099
1110,0.636616743472
1111,0.677489177489
1112,0.655172413793
1113,0.645108695652
1114,0.586670003337
1115,0.597296839968
1116,0.672247924262
1117,0.6768233955
1118,0.660779366414
1119,0.537977174341
1120,0.789722445696
1121,0.562911184211
1122,0.688665855637
1123,0.58474832815
1124,0.650887902331
1125,0.565165491047
1126,0.584126984127
1127,0.743067171406
1128,0.630975954738
1129,0.721071071071
1130,0.603005865103
1131,0.608340214699
1132,0.613002091296
1133,0.638077389483
1134,0.670888692872
1135,0.579490291262
1136,0.60450310559
1137,0.578257659653
1138,0.67760509839
1139,0.727992865387
1140,0.718843469591
1141,0.496021220159
1142,0.630932654752
1143,0.5
1144,0.535087719298
1145,0.735734265734
1146,0.564445331205
1147,0.554880255776
1148,0.5
1149,0.712764321415
1150,0.634469273743
1151,0.501501111935
1152,0.5
1153,0.495945945946
1154,0.653409090909
1155,0.607473963651
1156,0.62473396169
1157,0.57065618088
1158,0.722611375736
1159,0.660397653194
1160,0.675905395418
1161,0.708427074629
1162,0.604017256835
1163,0.797781972629
1164,0.688963449457
1165,0.543878223226
1166,0.614860229806
1167,0.565081521739
1168,0.714215686275
1169,0.633517469176
1170,0.567941055561
1171,0.589120608178
1172,0.627083333333
1173,0.5
1174,0.524835164835
1175,0.548572315332
1176,0.629093908425
1177,0.694570372437
1178,0.552281870342
1179,0.602559248883
1180,0.505992124636
1181,0.634562465603
1182,0.815820912504
1183,0.552136931639
1184,0.589367714588
1185,0.574048442907
1186,0.720465781941
1187,0.830263157895
1188,0.646901709402
1189,0.569675814957
1190,0.663370657998
1191,0.586384439359
1192,0.678181243172
1193,0.614720496894
1194,0.675569520817
1195,0.589490540742
1196,0.504545454545
1197,0.657417160743
1198,0.556882022472
1199,0.556862745098
1200,0.71364444574
1201,0.538461538462
1202,0.589554877069
1203,0.629602991945
1204,0.584718417047
1205,0.520602006689
1206,0.669209039548
1207,0.561059190031
1208,0.617374401914
1209,0.668091913903
1210,0.711157758209
1211,0.634882337388
1212,0.543893747975
1213,0.679720202688
1214,0.675979872881
1215,0.5
1216,0.586982248521
1217,0.605680672269
1218,0.763376087952
1219,0.624786752162
1220,0.673295454545
1221,0.567748917749
1222,0.560956384656
1223,0.764159965995
1224,0.545036764706
1225,0.566028645263
1226,0.628407984421
1227,0.73181410883
1228,0.727847702958
1229,0.681893583725
1230,0.53494309892
1231,0.52
1232,0.573343457509
1233,0.683760683761
1234,0.675850647395
1235,0.631644223955
1236,0.715326340326
1237,0.641203075531
1238,0.716294907225
1239,0.665671641791
1240,0.500483091787
1241,0.684881548014
1242,0.729447944794
1243,0.588693957115
1244,0.607173265219
1245,0.638841799358
1246,0.681476144733
1247,0.837161630911
1248,0.578177749863
1249,0.831587301587
1250,0.682
1251,0.583691756272
1252,0.6279906458
1253,0.596513605442
1254,0.669480519481
1255,0.615437292115
1256,0.675887535631
1257,0.675972622478
1258,0.56420087908
1259,0.596336960746
1260,0.604863073774
1261,0.511627906977
1262,0.642784992785
1263,0.695226056407
1264,0.498603351955
1265,0.667810355583
1266,0.647610483042
1267,0.527569644573
1268,0.748171553217
1269,0.662508059317
1270,0.648357538036
1271,0.618122083026
1272,0.627548506314
1273,0.639163795803
1274,0.595029239766
1275,0.56743790778
1276,0.641891891892
1277,0.575708061002
1278,0.580241187384
1279,0.570444254872
1280,0.584224250326
1281,0.543272794663
1282,0.613122050622
1283,0.566998191682
1284,0.690892584098
1285,0.692489613295
1286,0.496546166245
1287,0.578505340288
1288,0.592845659164
1289,0.564064945227
1290,0.553319674977
1291,0.571356963838
1292,0.685277591412
1293,0.522662337662
1294,0.625384746922
1295,0.589096467391
1296,0.591321942446
1297,0.627705627706
1298,0.615333664514
1299,0.569489489489
1300,0.561017786561
1301,0.572568389058
1302,0.672823438192
1303,0.531208791209
1304,0.5
1305,0.677539429756
1306,0.524062239511
1307,0.559168050175
1308,0.705358275206
1309,0.514183275335
1310,0.674794745484
1311,0.631857186638
1312,0.666489361702
1313,0.714540866488
1314,0.702134646962
1315,0.625581691847
1316,0.743131255179
1317,0.5
1318,0.559391304348
1319,0.761278195489
1320,0.606357541376
1321,0.572039473684
1322,0.746620649986
1323,0.675596144089
1324,0.644782803403
1325,0.572524249944
1326,0.626453112891
1327,0.606498548266
1328,0.598563997688
1329,0.689657238734
1330,0.73624724565
1331,0.493511499422
1332,0.598286009703
1333,0.568088737201
1334,0.595238095238
1335,0.604803352676
1336,0.590838675214
1337,0.766956802063
1338,0.525533511714
1339,0.527907105642
1340,0.668972332016
1341,0.57721878225
1342,0.5
1343,0.643833811077
1344,0.694508009153
1345,0.624912069139
1346,0.717009266163
1347,0.623207171315
1348,0.594239676752
1349,0.698008849558
1350,0.666620613429
1351,0.497050147493
1352,0.639852615104
1353,0.707100006592
1354,0.660172064777
1355,0.702377680044
1356,0.578500421848
1357,0.552180893765
1358,0.614483821263
1359,0.572787193974
1360,0.616039533222
1361,0.608290033066
1362,0.615982463133
1363,0.601291364003
1364,0.740886699507
1365,0.0
1366,0.696829799881
1367,0.565651260504
1368,0.641881046375
1369,0.562939958592
1370,0.546169583996
1371,0.610515346085
1372,0.837073398784
1373,0.674896779521
1374,0.743995859213
1375,0.587295621124
1376,0.719747177221
1377,0.601101820399
1378,0.5
1379,0.607040998217
1380,0.612100348211
1381,0.556095633274
1382,0.621519071975
1383,0.602124183007
1384,0.676081543729
1385,0.663237147821
1386,0.631178861789
1387,0.692010903753
1388,0.680144241605
1389,0.534294287858
1390,0.692397137746
1391,0.652421902422
1392,0.571888931964
1393,0.613155241935
1394,0.710641619662
1395,0.649543378995
1396,0.617401215805
1397,0.597543684856
1398,0.692629562412
1399,0.641052631579
1400,0.86745400863
1401,0.536504869999
1402,0.666862170088
1403,0.543411118737
1404,0.0
1405,0.635616595794
1406,0.805555555556
1407,0.584821428571
1408,0.694459213125
1409,0.654979134277
1410,0.524265954865
1411,0.617979242979
1412,0.853418803419
1413,0.561771561772
1414,0.567558239862
1415,0.526137827394
1416,0.565106591522
1417,0.616584158416
1418,0.75
1419,0.744174363334
1420,0.592236024845
1421,0.61189258312
1422,0.580476190476
1423,0.603209290709
1424,0.678914739482
1425,0.524992686851
1426,0.635095986038
1427,0.653225806452
1428,0.662600962715
1429,0.650143334926
1430,0.707966764418
1431,0.568097965494
1432,0.840051457976
1433,0.691009642655
1434,0.595691081366
1435,0.564595550383
1436,0.605137028389
1437,0.64670433145
1438,0.630075092274
1439,0.712609970674
1440,0.672619047619
1441,0.603174603175
1442,0.505531505532
1443,0.57171251893
1444,0.557783719548
1445,0.573667820069
1446,0.62377528445
1447,0.541080132579
1448,0.696265938069
1449,0.657199100112
1450,0.606895932477
1451,0.555708415222
1452,0.479166666667
1453,0.54261340987
1454,0.675273368607
1455,0.643920916482
1456,0.5
1457,0.589603185891
1458,0.618111618112
1459,0.613386471195
1460,0.563333333333
1461,0.66021903001
1462,0.680068226121
1463,0.645833333333
1464,0.571219965485
1465,0.504430379747
1466,0.566455557982
1467,0.635610689833
1468,0.676098849274
1469,0.547619047619
1470,0.595753554502
1471,0.691047633071
1472,0.572318526544
1473,0.80566893424
1474,0.519155844156
1475,0.553002971138
1476,0.627754253901
1477,0.684282002834
1478,0.710149241883
1479,0.645925561567
1480,0.659504465185
1481,0.543775703891
1482,0.559529987397
1483,0.625384615385
1484,0.52338836478
1485,0.655268719807
1486,0.629323308271
1487,0.582246204934
1488,0.657491289199
1489,0.579522752497
1490,0.660436137072
1491,0.779936912272
1492,0.5
1493,0.893498233216
1494,0.547006102212
1495,0.51991809382
1496,0.574680603949
1497,0.590257672264
1498,0.609032446653
1499,0.5
1500,0.527702184076
1501,0.601455767077
1502,0.623798965262
1503,0.635852603873
1504,0.652666060055
1505,0.714222744637
1506,0.584678436318
1507,0.625674287182
1508,0.561210131332
1509,0.654053326151
1510,0.557974300831
1511,0.653274313792
1512,0.635483870968
1513,0.558001461454
1514,0.5
1515,0.545164877465
1516,0.616
1517,0.612194583456
